44	{01010000800000684F262B35400000DCBDF25E4E4000001E48EDCB5740@2001-10-22 08:15:00+02, 0101000080000034E36BC14A400000B0C77EAC3B400000CC9F48884340@2001-10-22 08:22:00+02, 01010000800000768EC35A5440000070ED965A2F40000024BB32044240@2001-10-22 08:28:00+02, 0101000080000080AE92D90940000030245E8048400000808B4C733640@2001-10-22 08:36:00+02, 01010000800000405CD95A1140000014BC366A46400000EEF3EF3D5340@2001-10-22 08:39:00+02, 01010000800000DCE5DA24414000004C1BCD8A4340000070AD0B5F3D40@2001-10-22 08:41:00+02, 01010000800000980BC4B2424000001888239C484000008673D3805140@2001-10-22 08:43:00+02, 01010000800000C262B6A852400000740E18414A4000002051D9AA4940@2001-10-22 08:50:00+02}
45	{0101000080000078E5BFA94F400000F457BBB0504000009AA2798C5240@2001-06-19 08:05:00+02, 01010000800000D07CB7303B40000084627ACE4B40000008825C113240@2001-06-19 08:06:00+02}
46	{01010000800000F076B273284000006864A19D4C400000744AD1654940@2001-03-19 12:41:00+01, 01010000800000C007827D00400000A06462C33B400000EC47371E4240@2001-03-19 12:43:00+01, 01010000800000CE263FB650400000528FDE665040000098FBE0CA4A40@2001-03-19 12:47:00+01, 01010000800000F09A82A72D40000010C60F993740000050DEC5AD5240@2001-03-19 12:48:00+01}
47	{01010000800000EEAC265155400000185FD55656400000C0778C245240@2001-04-05 19:43:00+02, 010100008000007C6E210F4C400000B4340C6247400000FCC4157E4940@2001-04-05 19:48:00+02, 010100008000008073690803400000320362435140000070A60B444740@2001-04-05 19:56:00+02, 010100008000005AB98596564000002C44F8604D400000248D11995740@2001-04-05 20:00:00+02, 01010000800000EA06A0D452400000629DFD1C58400000BCF7463A5140@2001-04-05 20:04:00+02, 010100008000001C41AE6640400000783D0CE141400000643A9A4A5340@2001-04-05 20:06:00+02, 01010000800000AC964E0044400000C28D8AFF5640000080805CF82340@2001-04-05 20:14:00+02}
48	{0101000080000070613F624440000002F157AE5040000018E8B0DC5240@2001-11-10 08:57:00+01, 010100008000006085F4A22E400000587D06913F4000000886640D4E40@2001-11-10 08:59:00+01, 0101000080000040AE01C02D400000401DEB3D4F4000001CED96AD4140@2001-11-10 09:05:00+01, 01010000800000C26936E958400000A0BF44B53940000058AC082A3440@2001-11-10 09:11:00+01, 010100008000007C8EBFB650400000003222DF574000007A94459F5640@2001-11-10 09:20:00+01, 0101000080000020D1DD2D1C40000020D4724A37400000F4A48CE15140@2001-11-10 09:24:00+01, 01010000800000A09C225B23400000E0839F0D2740000038A5020D5340@2001-11-10 09:32:00+01, 010100008000005069843E3A40000098D267D44C40000040CAB6041740@2001-11-10 09:34:00+01}
49	{01010000800000B6F36C165440000058D6D4D94340000090A0EF892940@2001-10-23 13:53:00+02, 0101000080000080E83D051840000068A7F8A43B40000040AB98820740@2001-10-23 13:57:00+02, 01010000800000DA3244435640000080E365A904400000FE8470C45040@2001-10-23 14:01:00+02}
50	{01010000800000200289CE12400000AEBAD8C655400000B299366C5140@2001-05-04 11:40:00+02, 01010000800000B07DABCB24400000B07D869B44400000AA843EFD5740@2001-05-04 11:42:00+02, 01010000800000A85EEE5E4A400000E229410A52400000404E93DE4340@2001-05-04 11:44:00+02, 01010000800000804DD4D13D40000088272ABF464000006829B2FF4640@2001-05-04 11:52:00+02, 0101000080000000A245B23A400000A82118593A400000DA58EB795740@2001-05-04 11:57:00+02, 01010000800000243F65B35040000062373FFA584000006C860DC75040@2001-05-04 12:01:00+02, 01010000800000F018BDA2444000008C72A3144C400000CC33C5145240@2001-05-04 12:08:00+02, 010100008000006817185850400000005A583C51400000E049FE214540@2001-05-04 12:09:00+02, 010100008000005C2962064C400000A0F6ADE927400000BE14C7745440@2001-05-04 12:16:00+02}
51	(01010000800000F6784AA356400000589E519F3840000080D0CFE70F40@2001-11-17 02:27:00+01, 010100008000003A1EF9C951400000801A9920FA3F0000045811165840@2001-11-17 02:34:00+01)
52	[010100008000002CA31B9E42400000BCF2B6BD4D4000008026BC374A40@2001-11-24 14:15:00+01]
53	(01010000800000F6784AA356400000589E519F3840000080D0CFE70F40@2001-11-17 02:27:00+01, 010100008000003A1EF9C951400000801A9920FA3F0000045811165840@2001-11-17 02:34:00+01)
54	[010100008000002CA31B9E42400000BCF2B6BD4D4000008026BC374A40@2001-11-24 14:15:00+01]
55	[0101000080B0726891EDDC40401B2FDD2406315140A8C64B3789E14D40@2001-12-08 05:44:00+01, 0101000080713D0AD7A3104440CFF753E3A59BF83F022B8716D9CE0B40@2001-12-08 05:51:00+01, 0101000080508D976E122354406891ED7C3F355740D7A3703D0A0F5540@2001-12-08 05:59:00+01, 01010000805A643BDF4FAD4040D122DBF97EEA45401283C0CAA1E54D40@2001-12-08 06:05:00+01, 01010000804E62105839F45840BE9F1A2FDD144B40F4FDD478E9764440@2001-12-08 06:06:00+01, 01010000801283C0CAA1454840DD24068195431740F853E3A59BB44040@2001-12-08 06:14:00+01, 0101000080CBA145B6F35D374046B6F3FDD4A85740DD24068195A33E40@2001-12-08 06:18:00+01, 010100008039B4C876BE875640C3F5285C8F623840B4C876BE9F9A1340@2001-12-08 06:26:00+01, 01010000808B6CE7FBA9495740D122DBF97E2A5040DBF97E6ABC5C5840@2001-12-08 06:29:00+01]
56	[01010000809CC420B072705740D7A3703D0AD70B40B4C876BE9FDA2740@2001-03-12 01:19:00+01, 01010000800E2DB29DEFA74740AE47E17A14EE5140068195438B5C4240@2001-03-12 01:22:00+01, 0101000080355EBA490CE239407D3F355EBA6953405EBA490C02CB3C40@2001-03-12 01:27:00+01)
57	[010100008000008CA8ECDC404000009C8A003151400000041597E14D40@2001-12-08 05:44:00+01, 010100008000004C869A1044400000803FC599F83F0000C01ED7CE0B40@2001-12-08 05:51:00+01, 010100008000001071102354400000E698393557400000B2AE020F5540@2001-12-08 05:59:00+01, 0101000080000038A753AD404000002C6A87EA4540000040F193E54D40@2001-12-08 06:05:00+01, 01010000800000240B41F458400000543BE1144B4000000C81F6764440@2001-12-08 06:06:00+01, 010100008000004CDDA5454840000080AA7F4317400000B869AAB44040@2001-12-08 06:14:00+01, 01010000800000D814D55D37400000DAD3DCA85740000080EB86A33E40@2001-12-08 06:18:00+01, 010100008000006C8EBC8756400000D8939B6238400000804A099B1340@2001-12-08 06:26:00+01, 01010000800000926FA749574000002A1F7C2A504000007A35C25C5840@2001-12-08 06:29:00+01]
58	[010100008000005687727057400000001D0AD60B400000F0E163DA2740@2001-03-12 01:19:00+01, 01010000800000FC0BE8A747400000DE7416EE51400000F8F3815C4240@2001-03-12 01:22:00+01, 01010000800000204A1CE239400000823ABC6953400000A00216CB3C40@2001-03-12 01:27:00+01)
59	[010100008000000E57D87555400000D219FABC514000007C733E0B5240@2001-06-04 09:18:00+02, 010100008000004C8606BB564000009888E08F3E40000038CACBFA4340@2001-06-04 09:21:00+02, 010100008000002809EBE84D400000D00E931B2D400000269570965040@2001-06-04 09:23:00+02, 01010000800000DCDFEFCC534000006C8E722652400000A89C6E394340@2001-06-04 09:30:00+02, 01010000800000943C2EDC55400000703D195B55400000B808BD9E5040@2001-06-04 09:37:00+02, 0101000080000054E582CE5540000044477A1D49400000A2EE3DDE5640@2001-06-04 09:41:00+02, 01010000800000F09024B63C400000CE31A4ED58400000C0E91AD63940@2001-06-04 09:46:00+02)
60	(01010000800000B457429943400000005C7774D73F0000109E597F3940@2001-04-13 15:41:00+02, 010100008000000866B2ED3E400000A04C3C5D50400000C4E235D74940@2001-04-13 15:44:00+02, 010100008000007AAEAE0054400000201A2E0832400000346ACA4F4F40@2001-04-13 15:53:00+02, 0101000080000026157EA85640000000E82027F13F0000989EF7D63D40@2001-04-13 15:59:00+02, 0101000080000010C1B59F5540000090F07A145840000038C755BC3140@2001-04-13 16:07:00+02, 01010000800000642870464740000080039B6A22400000D852EB8C3B40@2001-04-13 16:14:00+02, 01010000800000F091BCD7214000004C1E83B14A4000005469A2625040@2001-04-13 16:21:00+02, 01010000800000B884A2A135400000666DD86E57400000D0B1BF753140@2001-04-13 16:23:00+02, 01010000800000C2E44C8657400000F0A78C7A45400000927FB1BC5640@2001-04-13 16:29:00+02]
61	[010100008000000E57D87555400000D219FABC514000007C733E0B5240@2001-06-04 08:50:00+02, 010100008000004C8606BB564000009888E08F3E40000038CACBFA4340@2001-06-04 08:53:00+02, 010100008000002809EBE84D400000D00E931B2D400000269570965040@2001-06-04 08:55:00+02, 01010000800000DCDFEFCC534000006C8E722652400000A89C6E394340@2001-06-04 09:02:00+02, 01010000800000943C2EDC55400000703D195B55400000B808BD9E5040@2001-06-04 09:09:00+02, 0101000080000054E582CE5540000044477A1D49400000A2EE3DDE5640@2001-06-04 09:13:00+02, 01010000800000F09024B63C400000CE31A4ED58400000C0E91AD63940@2001-06-04 09:18:00+02)
62	(01010000800000B457429943400000005C7774D73F0000109E597F3940@2001-04-13 14:53:00+02, 010100008000000866B2ED3E400000A04C3C5D50400000C4E235D74940@2001-04-13 14:56:00+02, 010100008000007AAEAE0054400000201A2E0832400000346ACA4F4F40@2001-04-13 15:05:00+02, 0101000080000026157EA85640000000E82027F13F0000989EF7D63D40@2001-04-13 15:11:00+02, 0101000080000010C1B59F5540000090F07A145840000038C755BC3140@2001-04-13 15:19:00+02, 01010000800000642870464740000080039B6A22400000D852EB8C3B40@2001-04-13 15:26:00+02, 01010000800000F091BCD7214000004C1E83B14A4000005469A2625040@2001-04-13 15:33:00+02, 01010000800000B884A2A135400000666DD86E57400000D0B1BF753140@2001-04-13 15:35:00+02, 01010000800000C2E44C8657400000F0A78C7A45400000927FB1BC5640@2001-04-13 15:41:00+02]
63	(010100008000003400F1544240000084D91E7256400000100F29614540@2001-09-27 09:38:00+02, 010100008000005CAB9F0B51400000546564995640000038094D4F4840@2001-09-27 09:47:00+02, 01010000800000F82AF2F7504000002AE3287F53400000E0BA803C2B40@2001-09-27 09:52:00+02, 0101000080000018CE021739400000F4A837A74A400000C05677024F40@2001-09-27 09:56:00+02, 010100008000007098898B34400000685C7BD04C400000B84E1D514740@2001-09-27 10:04:00+02]
64	(010100008000001083A68C41400000D2D8D5A05540000078CAA2A43640@2001-10-31 16:27:00+01, 01010000800000F8E701235440000096EFAB29584000008C222EAD4140@2001-10-31 16:35:00+01, 010100008000001AC9CA9B5540000000992B8753400000D0FE56122D40@2001-10-31 16:37:00+01, 0101000080000054FE8F2051400000ECC8E2934F40000080AFEE240240@2001-10-31 16:42:00+01)
65	(010100008000003400F1544240000084D91E7256400000100F29614540@2001-09-27 09:25:00+02, 010100008000005CAB9F0B51400000546564995640000038094D4F4840@2001-09-27 09:34:00+02, 01010000800000F82AF2F7504000002AE3287F53400000E0BA803C2B40@2001-09-27 09:39:00+02, 0101000080000018CE021739400000F4A837A74A400000C05677024F40@2001-09-27 09:43:00+02, 010100008000007098898B34400000685C7BD04C400000B84E1D514740@2001-09-27 09:51:00+02]
66	(010100008000001083A68C41400000D2D8D5A05540000078CAA2A43640@2001-10-31 16:20:00+01, 01010000800000F8E701235440000096EFAB29584000008C222EAD4140@2001-10-31 16:28:00+01, 010100008000001AC9CA9B5540000000992B8753400000D0FE56122D40@2001-10-31 16:30:00+01, 0101000080000054FE8F2051400000ECC8E2934F40000080AFEE240240@2001-10-31 16:35:00+01)
67	(010100008000008461534C51400000B06B710944400000F0BE0DD14740@2001-10-12 02:56:00+02, 010100008000000C64F66C58400000D486159157400000A03B81E83E40@2001-10-12 03:05:00+02, 0101000080000030143A673A400000C0C2DCAB2C400000847237895640@2001-10-12 03:07:00+02, 010100008000000095B828EB3F00001029019329400000903FAB424540@2001-10-12 03:13:00+02)
68	(010100008000001C9430FE4B4000007008C5482A40000058A5823E4940@2001-12-25 22:23:00+01, 0101000080000084050A13534000005090D1604A400000C0E354704E40@2001-12-25 22:26:00+01, 010100008000003255202951400000B0F84E77434000004A48FFEA5440@2001-12-25 22:28:00+01, 01010000800000303260C053400000089F184E3F40000020FAA5923B40@2001-12-25 22:32:00+01, 0101000080000058BA6E9239400000E09A933D4D400000D6142F4C5740@2001-12-25 22:39:00+01, 01010000800000C8654534524000005A8766D55440000040D35FF42A40@2001-12-25 22:44:00+01, 01010000800000AEACC607584000006034C3FF4B4000008C60D4874B40@2001-12-25 22:51:00+01, 010100008000007C969CEF40400000F4E26FD54A40000080DA67EAF63F@2001-12-25 22:52:00+01]
69	[0101000080000000A73BB512400000F24FB9CE5240000028CBFD454E40@2001-02-22 05:53:00+01, 01010000800000E06306532C400000BC5BFC1B4640000050343E4F2640@2001-02-22 06:00:00+01, 01010000800000D25584E152400000248A225D434000001A9517785140@2001-02-22 06:09:00+01, 0101000080000082125B4D58400000E0538D884F400000787014894A40@2001-02-22 06:10:00+01, 0101000080000094625A3347400000A43216A350400000789E6ED84540@2001-02-22 06:17:00+01, 010100008000005033DF8B36400000827F21B058400000203F8D0A4840@2001-02-22 06:21:00+01, 010100008000005CE2B2354A400000F47DE0C148400000205B59234740@2001-02-22 06:27:00+01, 010100008000008050CCF6F63F0000441777504E4000004C38092B4F40@2001-02-22 06:29:00+01, 010100008000008CB7E9ED41400000E8060EE23640000054FBA2DB5340@2001-02-22 06:30:00+01]
70	[01010000800000C01B70503D40000040E071212A40000008144CDC4540@2001-06-07 05:02:00+02, 01010000800000F8E57408534000004042B03258400000BC9117235840@2001-06-07 05:05:00+02, 01010000800000C8E98CAB4F40000054C29D1E444000006CF595435040@2001-06-07 05:08:00+02, 0101000080000058C1E07E43400000E0A7E4462A400000F8B308274540@2001-06-07 05:16:00+02, 0101000080000050A899534F4000008C0731255640000010AE9E472540@2001-06-07 05:25:00+02]
71	(01010000800000D4F3FBF657400000E0D8F3D048400000D02E6E8B4140@2001-09-13 12:51:00+02, 01010000800000005D091C4440000056BECD9153400000A0933A581640@2001-09-13 12:57:00+02, 0101000080000090FAFBD556400000E06653A74840000014CF97035840@2001-09-13 13:04:00+02, 0101000080000060EBB30C47400000D060AF2657400000FCF792805640@2001-09-13 13:11:00+02, 01010000800000F483FC6B4040000034DB51884B4000007EACDED45740@2001-09-13 13:12:00+02, 010100008000009682050D51400000F40CC6D04240000064E9709F4F40@2001-09-13 13:19:00+02]
72	(010100008000008079496E47400000444D5149504000007C21C43E4E40@2001-12-12 14:30:00+01, 0101000080000030CF598E2D400000262819E5574000004046E5B91640@2001-12-12 14:34:00+01, 010100008000007CE6E67652400000F0EC0F89264000005877C2873840@2001-12-12 14:39:00+01]
73	[01010000800000606FBE612A40000008E79AAF36400000D846181D3040@2001-04-29 22:40:00+02, 010100008000005CA70F7053400000A0F125E126400000F8CA92DE3140@2001-04-29 22:45:00+02, 01010000800000C0890F8948400000A2275D4754400000E280E7335340@2001-04-29 22:50:00+02, 0101000080000090E412804B4000003CDD61F05140000060E9385A4940@2001-04-29 22:57:00+02, 010100008000000055667342400000702BF4632640000038BF9D4A4640@2001-04-29 22:58:00+02, 0101000080000040D97A191B4000000068DA2149400000C0CCE4B41A40@2001-04-29 23:03:00+02)
74	[010100008000007CAF8EE5494000001437B5A053400000382702C83C40@2001-06-16 20:05:00+02, 010100008000008035FC26F33F000008378D724640000010AEA9092640@2001-06-16 20:11:00+02, 01010000800000D4B3D62A4C40000000A267E33C400000200A03E73840@2001-06-16 20:19:00+02, 010100008000001081B8012440000080DA106AFB3F0000E2F10E2C5440@2001-06-16 20:20:00+02, 01010000800000A6200A5E52400000489AAD643F40000072B16EB75040@2001-06-16 20:26:00+02, 0101000080000000D8534B45400000008AECE5264000007C5F77064F40@2001-06-16 20:27:00+02, 01010000800000808A55DB4E400000BCFC892E5140000090B600FF3D40@2001-06-16 20:32:00+02, 0101000080000090E7C8FB58400000F2A221F55240000040B429AD4640@2001-06-16 20:35:00+02)
75	[0101000080000090FE6F0733400000B06B12BB3B400000E4C63C3E4140@2001-03-02 20:01:00+01, 01010000800000D8063D4F4C400000F44BBEB14D40000058783A315440@2001-03-02 20:08:00+01, 01010000800000C8D20E8D4E40000074D492BA4E400000A85858A03F40@2001-03-02 20:14:00+01, 01010000800000CCD0743657400000CEC7849F5840000028AB9D784640@2001-03-02 20:18:00+01, 0101000080000070C812E2234000002055A8F81B400000605660335540@2001-03-02 20:22:00+01]
